NCBI_ID	Rank	Parent_NCBI_ID	Parent_name	Parent_rank
28258	species	204286	Cobetia	genus
28255	species	28253	Marinomonas	genus
28253	genus	135620	Oceanospirillaceae	family
28252	species	2745	Halomonas	genus
28251	species	28250	Ornithobacterium	genus
28250	genus	2762318	Weeksellaceae	family
282459	strain	1280	Staphylococcus aureus	species
282458	strain	1280	Staphylococcus aureus	species
282402	species	838	Prevotella	genus
28236	genus	1643949	Petrotogaceae	family
28233	genus	1643949	Petrotogaceae	family
28232	species	28231	Geobacter	genus
28231	genus	213422	Geobacteraceae	family
28230	species	2747	Carnobacterium	genus
28229	species	28228	Colwellia	genus
28228	genus	267889	Colwelliaceae	family
28227	species	2791001	Malacoplasma	genus
28223	species	28222	Desulfobacula	genus
28222	genus	213119	Desulfobacteraceae	family
28220	species	28219	Brachymonas	genus
282199	species	282198	Nereida	genus
282197	species	188905	Jannaschia	genus
28219	genus	80864	Comamonadaceae	family
282132	genus	92713	Parachlamydiaceae	family
28213	species	13687	Sphingomonas	genus
28212	species	13687	Sphingomonas	genus
28210	species	28209	Chelatococcus	genus
28209	genus	2036754	Chelatococcaceae	family
282060	species	125287	Ornithinimicrobium	genus
28200	species	2321111	Aliarcobacter	genus
28199	species	28196	Arcobacter	genus
28198	species	2321111	Aliarcobacter	genus
28197	species	2321111	Aliarcobacter	genus
28196	genus	2808963	Arcobacteraceae	family
28194	genus	1853233	Thermonemataceae	family
281920	species	836	Porphyromonas	genus
281915	genus	80864	Comamonadaceae	family
28189	species	1016	Capnocytophaga	genus
28188	species	1016	Capnocytophaga	genus
28187	species	28186	Acetohalobium	genus
28186	genus	53434	Halobacteroidaceae	family
28184	species	171	Leptospira	genus
28183	species	171	Leptospira	genus
28182	species	171	Leptospira	genus
281785	species	28100	Phyllobacterium	genus
2817710	species	1883	Streptomyces	genus
2817708	species	1883	Streptomyces	genus
28176	species	1076727	Photodesmus	genus
28175	species	662	Vibrio	genus
28174	species	662	Vibrio	genus
281739	species	135575	Idiomarina	genus
281738	species	497	Psychrobacter	genus
28173	species	662	Vibrio	genus
28172	species	662	Vibrio	genus
281714	species	1839	Nocardioides	genus
28169	species	662	Vibrio	genus
281689	strain	891	Desulfuromonas acetoxidans	species
28152	species	629	Yersinia	genus
28151	species	613	Serratia	genus
281473	species	281472	Jiangella	genus
281472	genus	1217100	Jiangellaceae	family
281467	species	286	Pseudomonas	genus
28141	species	413496	Cronobacter	genus
28139	species	28138	Rikenella	genus
28138	genus	171550	Rikenellaceae	family
281376	species	469	Acinetobacter	genus
281375	species	469	Acinetobacter	genus
28137	species	838	Prevotella	genus
281362	species	73029	Dechloromonas	genus
281361	species	237	Flavobacterium	genus
28136	species	2974251	Segatella	genus
28135	species	2974251	Segatella	genus
28134	species	2974257	Hoylesella	genus
28133	species	838	Prevotella	genus
28132	species	838	Prevotella	genus
281310	strain	727	Haemophilus influenzae	species
28131	species	838	Prevotella	genus
281309	strain	1428	Bacillus thuringiensis	species
28130	species	838	Prevotella	genus
28129	species	838	Prevotella	genus
28128	species	838	Prevotella	genus
28127	species	2974257	Hoylesella	genus
28126	species	2974251	Segatella	genus
28125	species	838	Prevotella	genus
28124	species	836	Porphyromonas	genus
28123	species	836	Porphyromonas	genus
28118	species	283168	Odoribacter	genus
28117	species	239759	Alistipes	genus
28116	species	816	Bacteroides	genus
28115	species	836	Porphyromonas	genus
28114	species	836	Porphyromonas	genus
28113	species	816	Bacteroides	genus
281120	species	281119	Candidatus Amoebophilus	genus
28112	species	195950	Tannerella	genus
28111	species	816	Bacteroides	genus
28110	species	262	Francisella	genus
281093	species	1101	Prosthecochloris	genus
281091	species	6	Azorhizobium	genus
281090	strain	1575	Leifsonia xyli	species
28109	species	53246	Pseudoalteromonas	genus
28108	species	226	Alteromonas	genus
28107	species	53246	Pseudoalteromonas	genus
28105	genus	82115	Rhizobiaceae	family
28104	species	68287	Mesorhizobium	genus
28101	species	28100	Phyllobacterium	genus
2810068	species	357	Agrobacterium	genus
28100	genus	69277	Phyllobacteriaceae	family
281	species	279	Xanthobacter	genus
28099	species	357	Agrobacterium	genus
28095	species	32008	Burkholderia	genus
28092	species	2038280	Robbsia	genus
28091	species	482	Neisseria	genus
28090	species	469	Acinetobacter	genus
28082	species	445	Legionella	genus
28080	species	194	Campylobacter	genus
28077	species	1543705	Nitrospirillum	genus
28074	species	28073	Lyngbya	genus
28073	genus	1892254	Oscillatoriaceae	family
28072	species	1177	Nostoc	genus
28070	genus	1890450	Aphanothecaceae	family
28068	species	28067	Rubrivivax	genus
28067	genus	2975441	Sphaerotilaceae	family
28066	species	28065	Rhodoferax	genus
28065	genus	80864	Comamonadaceae	family
280618	species	1817	Nocardia	genus
28052	species	28050	Lachnospira	genus
28050	genus	186803	Lachnospiraceae	family
28049	species	28048	Acidothermus	genus
28048	genus	85032	Acidothermaceae	family
280473	species	280472	Aquiflexum	genus
280472	genus	563798	Cyclobacteriaceae	family
28047	species	1866885	Mycolicibacterium	genus
28045	species	1763	Mycobacterium	genus
28038	species	2767885	Latilactobacillus	genus
28037	species	1301	Streptococcus	genus
28035	species	1279	Staphylococcus	genus
28034	species	28033	Sulfobacillus	genus
28033	genus	539000	Clostridiales Family XVII. Incertae Sedis	family
28031	species	400634	Lysinibacillus	genus
28028	species	1716	Corynebacterium	genus
28026	species	1678	Bifidobacterium	genus
28025	species	1678	Bifidobacterium	genus
280240	species	2013	Nocardiopsis	genus
280239	species	2013	Nocardiopsis	genus
280236	species	2013	Nocardiopsis	genus
2802253	species	1386	Bacillus	genus
280147	species	469	Acinetobacter	genus
280093	species	237	Flavobacterium	genus
280	species	279	Xanthobacter	genus
2798804	species	28065	Rhodoferax	genus
279828	species	337004	Microcella	genus
279827	species	20	Phenylobacterium	genus
279826	species	2675231	Mesobacillus	genus
279824	species	246875	Algoriphagus	genus
279813	species	331971	Thalassobacillus	genus
279808	strain	1283	Staphylococcus haemolyticus	species
279613	species	898	Desulfomicrobium	genus
279574	species	33877	Agromyces	genus
279573	species	33877	Agromyces	genus
279572	species	33877	Agromyces	genus
279446	species	1647190	Aquibacillus	genus
279369	species	2709686	Novosphingopyxis	genus
279359	species	292691	Christiangramia	genus
279262	species	1817	Nocardia	genus
279238	strain	48935	Novosphingobium aromaticivorans	species
279215	species	1386	Bacillus	genus
279208	species	44249	Paenibacillus	genus
279113	species	202907	Collimonas	genus
279058	species	202907	Collimonas	genus
279010	strain	1402	Bacillus licheniformis	species
279	genus	335928	Xanthobacteraceae	family
278993	genus	2937911	Thermincolaceae	family
278992	strain	1889	Streptomyces ambofaciens	species
278991	species	55079	Aneurinibacillus	genus
278990	species	55080	Brevibacillus	genus
2789879	species	673534	Plantactinospora	genus
278961	species	392733	Terriglobus	genus
278860	species	662	Vibrio	genus
2782231	genus	2762318	Weeksellaceae	family
2782229	genus	2762318	Weeksellaceae	family
278209	species	1827	Rhodococcus	genus
278197	strain	1255	Pediococcus pentosaceus	species
278153	species	68287	Mesorhizobium	genus
278137	strain	1804	Mycolicibacterium gilvum	species
278132	species	2211638	Limimaricola	genus
277961	species	2742	Marinobacter	genus
2778647	species	75309	Rhodanobacter	genus
2774129	species	497	Psychrobacter	genus
2774128	species	497	Psychrobacter	genus
2774127	species	497	Psychrobacter	genus
277	species	65551	Meiothermus	genus
2767999	strain	2949636	Cyanocohniella rudolphia	species
2762759	species	1847	Pseudonocardia	genus
2762225	species	1663	Arthrobacter	genus
2762224	species	1663	Arthrobacter	genus
2762220	species	1696	Brevibacterium	genus
2762217	species	1386	Bacillus	genus
2762215	species	469	Acinetobacter	genus
276	species	270	Thermus	genus
2759766	genus	5020	Phaeosphaeriaceae	family
2759736	genus	33958	Lactobacillaceae	family
2757	species	2755	Brochothrix	genus
2756	species	2755	Brochothrix	genus
2755	genus	186820	Listeriaceae	family
2754	species	2753	Synergistes	genus
2753	genus	649777	Synergistaceae	family
2752	species	2747	Carnobacterium	genus
2751	species	2747	Carnobacterium	genus
2750	species	2747	Carnobacterium	genus
2749995	species	286104	Winogradskyella	genus
2749994	species	104264	Cellulophaga	genus
2749	species	2747	Carnobacterium	genus
2748	species	2747	Carnobacterium	genus
2747	genus	186828	Carnobacteriaceae	family
2746	species	2745	Halomonas	genus
274593	species	44249	Paenibacillus	genus
274591	genus	69277	Phyllobacteriaceae	family
2745566	species	104267	Tenacibaculum	genus
2745565	species	104267	Tenacibaculum	genus
2745563	species	52959	Polaribacter	genus
2745561	species	52959	Polaribacter	genus
2745558	species	104264	Cellulophaga	genus
274539	species	256319	Chlorobaculum	genus
274537	species	256319	Chlorobaculum	genus
2745	genus	28256	Halomonadaceae	family
274470	genus	186806	Eubacteriaceae	family
2744555	species	97050	Ruegeria	genus
2743	species	2742	Marinobacter	genus
2742142	species	1279	Staphylococcus	genus
2742	genus	2887365	Marinobacteraceae	family
2740	genus	186807	Peptococcaceae	family
274	species	270	Thermus	genus
2739	species	2737	Vagococcus	genus
2738	species	2737	Vagococcus	genus
2737	genus	81852	Enterococcaceae	family
273678	species	33882	Microbacterium	genus
273677	species	33882	Microbacterium	genus
273676	species	1839	Nocardioides	genus
2736	species	2735	Verrucomicrobium	genus
2735891	species	31988	Aminobacter	genus
273528	species	33986	Exiguobacterium	genus
273526	strain	615	Serratia marcescens	species
2735259	species	3020832	Alloalcanivorax	genus
2735	genus	203557	Verrucomicrobiaceae	family
2734	species	2733	Symbiobacterium	genus
273384	species	1696	Brevibacterium	genus
273376	species	3062336	Parasphaerochaeta	genus
2733571	species	1069494	Trueperella	genus
2733	genus	543349	Symbiobacteriaceae	family
273123	strain	633	Yersinia pseudotuberculosis	species
273121	strain	844	Wolinella succinogenes	species
273119	strain	134821	Ureaplasma parvum	species
273116	strain	50339	Thermoplasma volcanium	species
273075	strain	2303	Thermoplasma acidophilum	species
273068	strain	911092	Caldanaerobacter subterraneus	species
273063	strain	111955	Sulfurisphaera tokodaii	species
273057	strain	2287	Saccharolobus solfataricus	species
273036	strain	1280	Staphylococcus aureus	species
273035	strain	47834	Spiroplasma kunkelii	species
273032	species	1386	Bacillus	genus
272947	strain	782	Rickettsia prowazekii	species
272944	strain	781	Rickettsia conorii	species
272943	strain	1063	Cereibacter sphaeroides	species
272942	strain	1061	Rhodobacter capsulatus	species
272920	species	1485	Clostridium	genus
272919	species	57494	Nesterenkonia	genus
272918	species	57494	Nesterenkonia	genus
272914	species	190323	Plantibacter	genus
272844	strain	29292	Pyrococcus abyssi	species
272843	strain	747	Pasteurella multocida	species
272831	strain	487	Neisseria meningitidis	species
272635	strain	2107	Mycoplasmopsis pulmonis	species
272634	strain	2104	Mycoplasmoides pneumoniae	species
272633	strain	28227	Malacoplasma penetrans	species
272631	strain	1769	Mycobacterium leprae	species
272630	strain	408	Methylorubrum extorquens	species
272627	strain	188	Paramagnetospirillum magnetotacticum	species
272626	strain	1642	Listeria innocua	species
272624	strain	446	Legionella pneumophila	species
272623	strain	1358	Lactococcus lactis	species
272622	strain	1359	Lactococcus cremoris	species
272621	strain	1579	Lactobacillus acidophilus	species
272620	strain	573	Klebsiella pneumoniae	species
272569	strain	2238	Haloarcula marismortui	species
272568	strain	33996	Gluconacetobacter diazotrophicus	species
272567	strain	1422	Geobacillus stearothermophilus	species
272564	strain	49338	Desulfitobacterium hafniense	species
272563	strain	1496	Clostridioides difficile	species
272562	strain	1488	Clostridium acetobutylicum	species
272561	strain	813	Chlamydia trachomatis	species
272560	strain	28450	Burkholderia pseudomallei	species
272559	strain	817	Bacteroides fragilis	species
272558	strain	86665	Halalkalibacterium halodurans	species
272557	strain	56636	Aeropyrum pernix	species
272556	strain	714	Aggregatibacter actinomycetemcomitans	species
272548	species	1654	Actinomyces	genus
2725306	species	1221880	Psychrobacillus	genus
2725303	species	1485	Clostridium	genus
2724178	species	286	Pseudomonas	genus
2724	species	2723	Hirschia	genus
2723	genus	69657	Hyphomonadaceae	family
272241	species	255204	Pseudoclavibacter	genus
272240	species	256818	Gulosibacter	genus
272239	species	256818	Gulosibacter	genus
272210	species	55968	Leucobacter	genus
272164	species	336276	Olleya	genus
272161	species	1663	Arthrobacter	genus
272136	species	47251	Leptolyngbya	genus
272135	species	1183	Plectonema	genus
272134	strain	1184	Leptolyngbya boryana	species
272131	species	1177	Nostoc	genus
272129	species	1501433	Kamptonema	genus
272123	strain	1165	Anabaena cylindrica	species
271865	species	234	Brucella	genus
271848	strain	57975	Burkholderia thailandensis	species
2718	species	2717	Cardiobacterium	genus
2717	genus	868	Cardiobacteriaceae	family
2716812	species	2994361	Protofrankia	genus
2714952	species	93681	Roseateles	genus
271440	species	1883	Streptomyces	genus
271434	species	1663	Arthrobacter	genus
271432	species	1663	Arthrobacter	genus
271431	species	1663	Arthrobacter	genus
271420	species	2901164	Stutzerimonas	genus
271417	species	642	Aeromonas	genus
2714	species	2713	Aquifex	genus
2713	genus	64898	Aquificaceae	family
271160	species	271159	Nicoletella	genus
271157	species	237	Flavobacterium	genus
271156	species	237	Flavobacterium	genus
271155	species	237	Flavobacterium	genus
271098	species	22	Shewanella	genus
271097	species	22	Shewanella	genus
271096	species	22	Shewanella	genus
271091	species	623282	Psychrilyobacter	genus
271065	species	2822410	Methylotuvimicrobium	genus
271	species	270	Thermus	genus
270914	species	76831	Myroides	genus
270643	species	3164	Tetraselmis	genus
270496	species	2905136	Fundidesulfovibrio	genus
270495	species	482136	Fangia	genus
2703885	species	34037	Rahnella	genus
270374	species	2742	Marinobacter	genus
270351	species	407	Methylobacterium	genus
270350	species	407	Methylobacterium	genus
270250	species	773	Bartonella	genus
2702	species	2701	Gardnerella	genus
2701	genus	31953	Bifidobacteriaceae	family
270	genus	188786	Thermaceae	family
2699836	species	1279	Staphylococcus	genus
269800	strain	2021	Thermobifida fusca	species
269799	strain	28232	Geobacter metallireducens	species
269798	strain	985	Cytophaga hutchinsonii	species
269797	strain	2208	Methanosarcina barkeri	species
269796	strain	1085	Rhodospirillum rubrum	species
269781	species	120831	Dyadobacter	genus
269774	species	269773	Atopococcus	genus
269773	genus	186828	Carnobacteriaceae	family
2697	genus	31984	Heliobacteriaceae	family
269673	species	2077	Sporolactobacillus	genus
269672	species	2077	Sporolactobacillus	genus
269666	species	1301	Streptococcus	genus
269484	strain	944	Ehrlichia canis	species
269482	strain	60552	Burkholderia vietnamiensis	species
269421	species	33877	Agromyces	genus
269420	species	33877	Agromyces	genus
269261	species	269260	Nitratifractor	genus
269144	species	57494	Nesterenkonia	genus
269084	strain	32046	Synechococcus elongatus	species
268739	strain	416273	Natronomonas moolapensis	species
268410	species	268408	Rhodovarius	genus
268407	species	44249	Paenibacillus	genus
2681492	species	1883	Streptomyces	genus
267986	genus	3024551	Owenweeksiaceae	family
267870	strain	1126	Microcystis aeruginosa	species
267818	species	1578	Lactobacillus	genus
267800	species	290425	Advenella	genus
267748	strain	2118	[Mycoplasma] mobile	species
267747	strain	1747	Cutibacterium acnes	species
267746	species	55079	Aneurinibacillus	genus
267745	species	55080	Brevibacillus	genus
267671	strain	173	Leptospira interrogans	species
267633	species	2767886	Levilactobacillus	genus
267608	strain	1310165	Ralstonia pseudosolanacearum	species
267408	genus	85021	Intrasporangiaceae	family
267377	strain	39152	Methanococcus maripaludis	species
267375	species	53246	Pseudoalteromonas	genus
267368	species	56688	Halorubrum	genus
267364	species	2767886	Levilactobacillus	genus
267363	species	2767886	Levilactobacillus	genus
267212	species	482	Neisseria	genus
267128	species	165697	Sphingopyxis	genus
266940	strain	131568	Kineococcus radiotolerans	species
266892	species	1884429	Salibacterium	genus
266854	species	448176	Granulicoccus	genus
266835	strain	2066070	Mesorhizobium japonicum	species
266834	strain	382	Sinorhizobium meliloti	species
266812	species	2709685	Parasphingorhabdus	genus
266809	species	266808	Thalassobacter	genus
266805	species	48073	Microbulbifer	genus
266779	species	449972	Chelativorans	genus
266749	species	2782231	Kaistella	genus
266748	species	2782231	Kaistella	genus
266265	strain	36873	Paraburkholderia xenovorans	species
266264	strain	119219	Cupriavidus metallidurans	species
266131	species	47420	Hydrogenophaga	genus
266129	species	47420	Hydrogenophaga	genus
266128	species	40323	Stenotrophomonas	genus
266127	species	13687	Sphingomonas	genus
266122	species	68	Lysobacter	genus
266121	species	99	Ancylobacter	genus
266117	strain	49319	Rubrobacter xylanophilus	species
266062	species	83618	Pseudoxanthomonas	genus
266061	species	83618	Pseudoxanthomonas	genus
266009	species	81682	Methylovorus	genus
266	species	265	Paracoccus	genus
265976	genus	2805590	Ornithinimicrobiaceae	family
265975	genus	186803	Lachnospiraceae	family
265960	species	1434011	Komagataeibacter	genus
265959	species	1434011	Komagataeibacter	genus
265949	species	1763	Mycobacterium	genus
265944	species	1485	Clostridium	genus
265719	species	265718	Aquimonas	genus
265718	genus	1775411	Rhodanobacteraceae	family
265669	strain	1639	Listeria monocytogenes	species
265668	species	662	Vibrio	genus
265659	species	1298	Deinococcus	genus
265606	species	265488	Rhodopirellula	genus
265570	genus	2771472	Sulfurovaceae	family
265546	species	150247	Anoxybacillus	genus
265528	species	2857	Nitzschia	genus
265524	species	49237	Chaetoceros	genus
2654982	species	1822464	Paraburkholderia	genus
2654916	species	1386	Bacillus	genus
265488	genus	2691357	Pirellulaceae	family
265487	genus	2691357	Pirellulaceae	family
265470	species	510701	Desulfurispora	genus
265430	species	1386	Bacillus	genus
265429	species	292713	Silanimonas	genus
265425	species	288793	Salinimonas	genus
265311	strain	2151	Mesoplasma florum	species
265291	species	283	Comamonas	genus
265177	species	1263	Ruminococcus	genus
265176	species	33882	Microbacterium	genus
265175	species	32257	Kingella	genus
265072	strain	405	Methylobacillus flagellatus	species
265	genus	31989	Paracoccaceae	family
264995	genus	186806	Eubacteriaceae	family
264732	strain	1525	Moorella thermoacetica	species
264731	strain	839	Xylanibacter ruminicola	species
264730	strain	29438	Pseudomonas savastanoi	species
264665	species	1163	Anabaena	genus
264574	species	129577	Oceanimonas	genus
264462	strain	959	Bdellovibrio bacteriovorus	species
264297	species	1707	Cellulomonas	genus
264251	species	157920	Cellulosimicrobium	genus
264203	strain	542	Zymomonas mobilis	species
264202	strain	83556	Chlamydia felis	species
264201	strain	362787	Candidatus Protochlamydia amoebophila	species
264199	strain	1308	Streptococcus thermophilus	species
264198	strain	248026	Cupriavidus pinatubonensis	species
264148	species	264147	Millisia	genus
264147	genus	85026	Gordoniaceae	family
264027	species	246875	Algoriphagus	genus
264023	species	527198	Mariniflexile	genus
263910	species	1817	Nocardia	genus
263909	species	2053	Gordonia	genus
263908	species	2053	Gordonia	genus
263906	species	499551	Methanolinea	genus
263849	species	1827	Rhodococcus	genus
263819	species	629	Yersinia	genus
263818	species	28253	Marinomonas	genus
263724	species	135575	Idiomarina	genus
263723	species	135575	Idiomarina	genus
263511	species	263510	Crocosphaera	genus
263475	species	496496	Viridibacillus	genus
263474	species	2837501	Fredinandcohnia	genus
263438	species	953	Wolbachia	genus
263437	species	953	Wolbachia	genus
263378	species	263377	Salipiger	genus
263370	genus	263369	Bacteriovoracaceae	family
263358	strain	1003110	Micromonospora maris	species
263067	species	263066	Malikia	genus
263	species	262	Francisella	genus
262898	species	1873	Micromonospora	genus
262806	species	43673	Jonesia	genus
262768	strain	100379	Onion yellows phytoplasma	species
262728	strain	727	Haemophilus influenzae	species
262727	strain	727	Haemophilus influenzae	species
262724	strain	274	Thermus thermophilus	species
262723	strain	2109	Mycoplasmopsis synoviae	species
262722	strain	2099	Mesomycoplasma hyopneumoniae	species
262719	strain	2099	Mesomycoplasma hyopneumoniae	species
262698	strain	235	Brucella abortus	species
262668	species	469	Acinetobacter	genus
262543	strain	332410	Exiguobacterium sibiricum	species
262324	species	68	Lysobacter	genus
262320	species	237	Flavobacterium	genus
262316	strain	1764	Mycobacterium avium	species
262209	species	53457	Janibacter	genus
262077	species	2742	Marinobacter	genus
262076	species	2742	Marinobacter	genus
262	genus	34064	Francisellaceae	family
261965	species	261963	Kangiella	genus
261964	species	261963	Kangiella	genus
261935	species	2745	Halomonas	genus
261934	species	261933	Pleomorphomonas	genus
261827	genus	49546	Flavobacteriaceae	family
261685	species	261684	Thermosinus	genus
261684	genus	1843490	Sporomusaceae	family
261654	species	1873	Micromonospora	genus
261594	strain	1392	Bacillus anthracis	species
261591	strain	1392	Bacillus anthracis	species
261524	species	1763	Mycobacterium	genus
261477	species	1817	Nocardia	genus
261474	species	191373	Pelotomaculum	genus
261302	species	1822464	Paraburkholderia	genus
261299	species	1505657	Intestinibacter	genus
261292	species	914	Nitrosomonas	genus
261291	species	56688	Halorubrum	genus
261164	species	497	Psychrobacter	genus
261021	species	1485	Clostridium	genus
260799	strain	1392	Bacillus anthracis	species
260714	species	194	Campylobacter	genus
2606622	species	1663	Arthrobacter	genus
2605776	species	1678	Bifidobacterium	genus
260554	species	1386	Bacillus	genus
260553	species	1696	Brevibacterium	genus
260552	species	48073	Microbulbifer	genus
260365	species	22	Shewanella	genus
260364	species	22	Shewanella	genus
260085	species	165696	Novosphingobium	genus
260084	species	76890	Asticcacaulis	genus
2597657	strain	2242	Halobacterium salinarum	species
259564	strain	29291	Methanococcoides burtonii	species
259537	species	73029	Dechloromonas	genus
259536	strain	334543	Psychrobacter arcticus	species
2594913	species	1716	Corynebacterium	genus
2594882	species	2316020	Mediterraneibacter	genus
259390	species	1817	Nocardia	genus
259354	species	218207	Desulfatibacillum	genus
259315	species	216851	Faecalibacterium	genus
2590772	species	374	Bradyrhizobium	genus
259	species	28453	Sphingobacterium	genus
258826	species	1163	Anabaena	genus
2587855	species	60136	Sulfitobacter	genus
258723	species	191769	Marinilactibacillus	genus
258594	strain	1076	Rhodopseudomonas palustris	species
258591	species	2745	Halomonas	genus
258533	species	1866885	Mycolicibacterium	genus
258514	genus	216572	Oscillospiraceae	family
2585118	species	239759	Alistipes	genus
258505	species	1866885	Mycolicibacterium	genus
2584944	species	40544	Sutterella	genus
2583376	species	44249	Paenibacillus	genus
258256	species	258255	Pseudovibrio	genus
258224	species	1716	Corynebacterium	genus
258	species	28453	Sphingobacterium	genus
257984	species	1742989	Glutamicibacter	genus
2579163	strain	2651157	Myxacorys almedinensis	species
257772	species	2745	Halomonas	genus
257758	species	1301	Streptococcus	genus
257708	species	125216	Roseomonas	genus
257627	species	3044	Dunaliella	genus
2574734	species	1647190	Aquibacillus	genus
257454	species	1742990	Paeniglutamicibacter	genus
257446	species	175304	Lentibacillus	genus
257440	species	261933	Pleomorphomonas	genus
257438	species	441	Gluconobacter	genus
257363	strain	785	Rickettsia typhi	species
257314	strain	33959	Lactobacillus johnsonii	species
257311	strain	519	Bordetella parapertussis	species
257310	strain	518	Bordetella bronchiseptica	species
257309	strain	1717	Corynebacterium diphtheriae	species
257281	species	1817	Nocardia	genus
257277	species	1817	Nocardia	genus
257275	species	1817	Nocardia	genus
257274	species	1817	Nocardia	genus
257003	species	13687	Sphingomonas	genus
256847	species	256846	Lentisphaera	genus
256846	genus	566277	Lentisphaeraceae	family
256839	species	22	Shewanella	genus
256826	species	2160	Methanobacterium	genus
256821	species	256818	Gulosibacter	genus
256818	genus	85023	Microbacteriaceae	family
256731	species	256730	Volucribacter	genus
256702	species	1742989	Glutamicibacter	genus
256701	species	1742989	Glutamicibacter	genus
256618	species	256616	Parvibaculum	genus
256616	genus	2813035	Parvibaculaceae	family
256549	species	53457	Janibacter	genus
2565273	species	111830	Defluviicoccus	genus
256326	species	497	Psychrobacter	genus
256325	species	497	Psychrobacter	genus
256	species	76831	Myroides	genus
255984	species	1855416	Qipengyuania	genus
2559073	species	1912216	Cutibacterium	genus
255723	species	84108	Slackia	genus
255616	species	2251	Haloferax	genus
255519	species	1903434	Atlantibacter	genus
255470	strain	61435	Dehalococcoides mccartyi	species
255248	species	1243	Leuconostoc	genus
255247	species	1329200	Fictibacillus	genus
255205	species	255204	Pseudoclavibacter	genus
255204	genus	85023	Microbacteriaceae	family
254955	species	111500	Allomuricauda	genus
254954	species	111500	Allomuricauda	genus
254945	strain	779	Ehrlichia ruminantium	species
254934	species	37096	Rhodomonas	genus
254793	species	22	Shewanella	genus
254788	species	1742990	Paeniglutamicibacter	genus
254787	species	1742990	Paeniglutamicibacter	genus
254784	species	99906	Alkalibacterium	genus
254759	species	2837510	Siminovitchia	genus
254758	species	2837510	Siminovitchia	genus
254757	species	2837510	Siminovitchia	genus
2546104	species	44249	Paenibacillus	genus
254410	species	2823237	Alteribacter	genus
254408	species	413435	Solimonas	genus
254250	genus	85017	Promicromonosporaceae	family
254245	genus	118968	Coxiellaceae	family
254161	species	2901189	Halopseudomonas	genus
254	species	59732	Chryseobacterium	genus
253703	species	44249	Paenibacillus	genus
253255	genus	1737406	Tissierellaceae	family
253245	species	267986	Owenweeksia	genus
253239	species	253238	Ethanoligenens	genus
253183	genus	85017	Promicromonosporaceae	family
253107	species	2765403	Natronolimnohabitans	genus
253106	genus	1644061	Natrialbaceae	family
253	species	59732	Chryseobacterium	genus
252970	species	1822464	Paraburkholderia	genus
252966	species	252965	Mahella	genus
252965	genus	543372	Thermoanaerobacterales Family IV. Incertae Sedis	family
252597	species	226	Alteromonas	genus
252583	species	662	Vibrio	genus
252514	species	48073	Microbulbifer	genus
252394	species	65496	Actinoalloteichus	genus
252356	genus	49546	Flavobacteriaceae	family
252307	species	252306	Robiginitalea	genus
252306	genus	49546	Flavobacteriaceae	family
252305	strain	314255	Pseudooceanicola batsensis	species
252302	species	252301	Oceanicola	genus
252230	species	1839	Nocardioides	genus
252130	species	299568	Uruburuella	genus
252	species	2745	Halomonas	genus
2518989	species	2847769	Aequoribacter	genus
251701	species	286	Pseudomonas	genus
251542	species	203804	Blochmannia	genus
251535	species	203804	Blochmannia	genus
251229	strain	54299	Chroococcidiopsis thermalis	species
251221	strain	33072	Gloeobacter violaceus	species
251	species	83612	Psychroflexus	genus
2508867	species	838	Prevotella	genus
2506427	species	1883	Streptomyces	genus
250	species	59732	Chryseobacterium	genus
25	species	22	Shewanella	genus
2499145	species	1827	Rhodococcus	genus
2496640	species	35812	Roseococcus	genus
249567	species	1883	Streptomyces	genus
249529	genus	186814	Thermoanaerobacteraceae	family
249410	species	47420	Hydrogenophaga	genus
249409	species	47420	Hydrogenophaga	genus
249402	species	273135	Cardinium	genus
249352	species	237	Flavobacterium	genus
249351	species	237	Flavobacterium	genus
249188	species	724	Haemophilus	genus
249058	species	2053	Gordonia	genus
2490539	strain	241426	Crinalium magnum	species
249	species	296051	Terrimonas	genus
248907	species	112040	Zobellia	genus
248906	species	112040	Zobellia	genus
248905	species	112040	Zobellia	genus
248903	species	44249	Paenibacillus	genus
248902	species	33877	Agromyces	genus
2488819	species	1716	Corynebacterium	genus
248744	genus	186803	Lachnospiraceae	family
248552	species	1817	Nocardia	genus
248551	species	1817	Nocardia	genus
248452	species	497	Psychrobacter	genus
248451	species	497	Psychrobacter	genus
248316	species	29465	Veillonella	genus
248026	species	106589	Cupriavidus	genus
247523	species	53246	Pseudoalteromonas	genus
247490	species	360731	Candidatus Jettenia	genus
247333	species	265976	Serinicoccus	genus
247156	strain	37329	Nocardia farcinica	species
247022	species	48073	Microbulbifer	genus
247	species	59734	Empedobacter	genus
246969	species	2263	Thermococcus	genus
246876	genus	246874	Cryomorphaceae	family
246875	genus	563798	Cyclobacteriaceae	family
246873	genus	1853230	Crocinitomicaceae	family
246796	species	84567	Pedobacter	genus
246794	species	58050	Moritella	genus
246787	species	816	Bacteroides	genus
246786	species	2675233	Metabacillus	genus
246613	species	33882	Microbacterium	genus
246603	species	169133	Citricoccus	genus
246602	species	1522432	Pseudoduganella	genus
246432	species	1279	Staphylococcus	genus
246273	species	953	Wolbachia	genus
246201	strain	28037	Streptococcus mitis	species
246200	strain	89184	Ruegeria pomeroyi	species
246198	strain	28131	Prevotella intermedia	species
